Molecule.ChEMBL.ID,Smiles,Standard.Type,Standard.Relation,Standard.Value,Standard.Units,Molecular.Weight,AlogP
CHEMBL4552017,O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)[C@H]1C[C@@H]2C=C[C@H]1C2,IC50,'=',0.5,nM,523.72,7.14
CHEMBL83623,Oc1ccc2c(c1)S[C@H](c1cccs1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,IC50,'=',8.8,nM,453.63,6.29
CHEMBL1395826,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(O)(c2ccc(Cl)cc2)CC1,IC50,'=',80,nM,486.04,4.78
CHEMBL1555033,COC(=O)c1ccc2c(=O)n(CCCC(=O)N3CCN(c4cccc(Cl)c4)CC3)c(=S)[nH]c2c1,IC50,'=',18750,nM,501.01,3.63
CHEMBL3623003,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CC(C)(C)F,IC50,'=',1,nM,406.5,5.35
CHEMBL1097284,Cc1ccc(S(=O)(=O)N2Cc3ccc([C@]4(O)CC[C@H]5[C@@H]6CCc7cc(O)ccc7[C@H]6CC[C@@]54C)cc3C2)cc1,IC50,'=',341.19,nM,543.73,6.15
CHEMBL4743534,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CCNCC2)cc1)c1ccccc1,IC50,'=',992,nM,450.02,5.59
CHEMBL4746975,CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccc(F)cc3)c3ccc(O)cc3)cc2)CC1,IC50,'=',2494,nM,510.09,6.85
CHEMBL4174801,CCCCOC(=O)c1cc(I)c(O)c(I)c1,IC50,'=',34600,nM,446.02,3.56
CHEMBL4077815,CCc1c(-c2ccc(O)cc2F)c(=O)oc2cc(O)ccc12,IC50,'=',12,nM,300.29,3.57
CHEMBL85090,Oc1ccc2c(c1)S[C@H](C1CCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,IC50,'=',2.6,nM,453.65,6.43
CHEMBL4225431,O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)c1ccccc1,IC50,'=',104,nM,462.52,7.17
CHEMBL4438992,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.2,nM,489.59,6.22
CHEMBL4461269,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCC[C@H]3CF)cc2)Oc2ccc(O)cc21,IC50,'=',0.2,nM,475.56,5.97
CHEMBL4645668,CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',1410,nM,424.5,3.12
CHEMBL4745603,OCCC/C(=C(\c1ccc(O)cc1)c1ccc2oc(CCN3CCCCC3)cc2c1)c1ccccc1,IC50,'=',660,nM,518.1,6.9
CHEMBL4792390,CN1CCC[C@H]1CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1,IC50,'=',724,nM,494.08,5.99
CHEMBL491885,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)CC(C(C)(C)O)O2,IC50,'=',13000,nM,438.48,4.16
CHEMBL2403347,CCC(CC)(c1cc(C)c(O)c(C)c1)c1cc(C)c(O)c(C)c1,IC50,'=',74,nM,312.45,5.44
CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,IC50,'=',2161.56,nM,406.91,6.61
CHEMBL1577757,CCc1cccc2c(C(=O)Cn3nnc(-c4ccc(OC)c(OC)c4)n3)c[nH]c12,IC50,'=',10290.89,nM,391.43,3.28
CHEMBL1301994,CCn1c(SCC(=O)Nc2ccc3c(c2)oc2ccccc23)nnc1-c1ccc(N)cc1,IC50,'=',11721.75,nM,443.53,5.18
CHEMBL1370120,O=c1oc2ccccc2n1CCn1c2ccccc2c2nc3ccccc3nc21,IC50,'=',17942.59,nM,380.41,4.35
CHEMBL1414254,CNc1nnc(-c2cc3cc(Cl)ccc3oc2=O)s1,IC50,'=',11057.83,nM,293.74,3.01
CHEMBL1560367,O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCCCCC1,IC50,'=',22300.07,nM,356.45,2.96
CHEMBL1324290,COc1ccc2[nH]c3nc(SCc4nnc(-c5ccc(C)cc5)o4)nnc3c2c1,IC50,'=',6840.09,nM,404.46,4.17
CHEMBL1522044,O=C1C2CC=C(Cl)CC2C(=O)N1CCCCCCN1C(=O)C2CC=C(Cl)CC2C1=O,IC50,'=',24701.66,nM,453.37,3.58
CHEMBL4586022,COc1cc(/C=C/C(=O)O)c(F)cc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,IC50,'=',0.3162,nM,459.47,4.8
CHEMBL1097377,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)c1ccc2c(c1)COC2,IC50,'=',74.3,nM,390.52,5.17
CHEMBL4862431,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC1(F)COC1,IC50,'=',6,nM,517.57,4.8
CHEMBL4847664,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C[C@](C)(F)CO,IC50,'=',0.8,nM,519.58,4.78
CHEMBL4869698,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCC(F)F)C3)cc2F)N1CC(F)(F)CO,IC50,'=',0.09,nM,540.55,5.16
CHEMBL4864337,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(F)(F)CO,IC50,'=',0.89,nM,462.44,4.51
CHEMBL328675,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1cccs1,IC50,'=',50,nM,307.42,4.61
CHEMBL4165638,CC1=C(c2cccc(F)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.5,nM,473.59,6.7
CHEMBL4102660,C/C(=C\c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)C(=O)O,IC50,'=',886,nM,418.47,6.26
CHEMBL4209434,CC1(C)CCC(=O)C2=C1OC1=C(C(=O)CCC1)C2c1cc2ccccc2n1Cc1ccccc1,IC50,'=',55000,nM,451.57,6.45
CHEMBL195437,CCCCCCCCc1ccc(O)cc1,IC50,'=',27674,nM,206.33,4.3
CHEMBL4228974,Cc1ccc(N2CCN(C(=O)/C=C/c3ccc(C4=C(c5ccc(O)cc5)CCOc5cc(F)ccc54)cc3)CC2)cc1,IC50,'=',48,nM,560.67,6.94
CHEMBL4163053,CCCCOC(=O)c1c(F)c(F)c(O)c(F)c1F,IC50,'=',29400,nM,266.19,2.91
CHEMBL3360847,O=C1N(c2ccc(O)cc2)[C@@H](c2ccc(O)cc2)C1(c1ccccc1)c1ccccc1,IC50,'=',40,nM,407.47,5.17
CHEMBL33888,Oc1ccc([C@H]2[C@@H](c3ccc(OCCN4CCCCC4)cc3)Oc3cc(O)ccc3[C@@H]2O)cc1,IC50,'=',929,nM,461.56,4.91
CHEMBL363498,N#Cc1cc(O)cc2cc(-c3ccc(O)cc3)oc12,IC50,'=',46,nM,251.24,3.38
CHEMBL4092208,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,IC50,'=',16.7,nM,430.48,6.04
CHEMBL30574,O=C1c2ccc(O)cc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccccc1,IC50,'=',531,nM,443.54,5.36
CHEMBL360651,Oc1ccc2c(-c3ccc(O)c(Cl)c3)noc2c1,IC50,'=',273,nM,261.66,3.56
CHEMBL2403354,Cc1cc(Cc2ccc(O)c(C)c2)ccc1O,IC50,'=',790,nM,228.29,3.31
CHEMBL3576885,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4cc[nH]n4)ccc3[nH]2)C1=O,IC50,'=',6300,nM,495.51,5.27
CHEMBL3578284,Cc1nocc1-c1ccc2[nH]c([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccc(F)cc4)C3=O)nc2c1,IC50,'=',4900,nM,510.53,5.84
CHEMBL3657176,Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12,IC50,'=',450,nM,424.59,6.53
CHEMBL3657140,COc1ccc(-c2c(C)c3cc(OC)ccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,IC50,'=',520,nM,498.67,6.94
CHEMBL3657177,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN(C)C)cc2)c2ccc(O)cc12,IC50,'=',60,nM,416.52,5.02
CHEMBL3657151,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCC(C)CC3)cc2)c2ccc(O)cc12,IC50,'=',37,nM,470.61,6.19
CHEMBL3657154,Cc1c(-c2ccc(F)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,IC50,'=',100,nM,472.6,6.76
CHEMBL3657158,Cc1ccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1,IC50,'=',110,nM,454.61,6.54
CHEMBL3657161,Cc1c(-c2cccc(O)c2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,IC50,'=',9,nM,470.61,6.33
CHEMBL3657163,Cc1c(-c2ccc(O)c(F)c2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,IC50,'=',13,nM,488.6,6.47
CHEMBL4171332,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC[C@H](C)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.2,nM,471.6,6.27
CHEMBL4159900,CC1=C(c2cccc(S(C)(=O)=O)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,IC50,'=',1.4,nM,533.69,5.97
CHEMBL4438826,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](C(F)F)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.2,nM,493.55,6.13
CHEMBL189025,Oc1ccc2nc(-c3ccc(O)c(O)c3)oc2c1,IC50,'=',2410,nM,243.22,2.61
CHEMBL4855392,CN(c1ccccc1Cl)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,IC50,'=',5075,nM,639.17,6.33
CHEMBL4878251,CCN(c1ccc(Cl)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,IC50,'=',2610,nM,653.2,6.72
CHEMBL4874242,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)N(CC(F)(F)F)c4ccccc4)C2O3)cc1,IC50,'=',5900,nM,672.72,6.61
CHEMBL178334,CC(C)N1CCN(c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)CC1,IC50,'=',0.28,nM,472.61,5.74
CHEMBL4847707,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)F,IC50,'=',0.3,nM,493.52,5.33
CHEMBL4858543,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)(F)F,IC50,'=',0.8,nM,511.51,5.62
CHEMBL4864628,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1[C@H](C)C(=O)O,IC50,'=',2.1,nM,501.55,4.54
CHEMBL4866043,C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,IC50,'=',0.06,nM,540.55,5
CHEMBL4845726,C[C@@H]1Cc2c([nH]c3cc(F)ccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,IC50,'=',0.09,nM,540.55,5
CHEMBL212456,CC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,IC50,'=',1210,nM,242.32,3.48
CHEMBL447837,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)c(F)c1,IC50,'=',58,nM,288.7,4.71
CHEMBL362020,O=C(c1ccc(N2CCN(C(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,'=',2.15,nM,579.63,6.08
CHEMBL178559,CC[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,IC50,'=',14,nM,473.61,6.37
CHEMBL195208,CCc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,IC50,'=',113,nM,282.31,4.62
CHEMBL204376,CN(C)CCOc1ccc(/C(=C(/CCO)c2ccccc2)c2ccc(O)cc2)cc1,IC50,'=',250,nM,403.52,4.67
CHEMBL198204,C#Cc1cc(-c2cc(F)c(O)c(F)c2)nc2ccc(O)cc12,IC50,'=',4820,nM,297.26,3.57
CHEMBL440757,C#Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,IC50,'=',1500,nM,261.28,3.29
CHEMBL209851,CCCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,IC50,'=',141,nM,335.24,4.59
CHEMBL368688,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C4CCC3CC4)cc2)cc1,IC50,'=',0.9,nM,475.61,6.07
CHEMBL184367,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C4CCCC3CC4)cc2)cc1,IC50,'=',0.6,nM,489.64,6.46
CHEMBL179929,COc1ccc2c(c1)CO[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,IC50,'=',39,nM,429.56,5.57
CHEMBL367350,CC[C@@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,IC50,'=',0.5,nM,477.63,6.32
CHEMBL188410,Oc1ccc2nc(-c3ccc(O)c(Cl)c3)oc2c1,IC50,'=',5000,nM,261.66,3.56
CHEMBL191300,Cc1cc(O)ccc1-c1ccc2c(Cl)c(O)ccc2c1,IC50,'=',40,nM,284.74,4.88
CHEMBL365999,Oc1ccc2cc(-c3ccc(O)c(Cl)c3)ccc2c1,IC50,'=',107,nM,270.72,4.57
CHEMBL363425,Oc1ccc2cc(-c3ccc(O)c(F)c3)cc(F)c2c1,IC50,'=',21,nM,272.25,4.2
CHEMBL101382,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCCN2CCCCC2)cc1,IC50,'=',16.5,nM,428.58,5.41
CHEMBL373095,O=C1C(c2ccc(O)cc2)=C(c2ccccc2)c2cc(O)ccc21,IC50,'=',10,nM,314.34,4.25
CHEMBL4168938,CCCCCCCCOC(=O)c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,IC50,'=',60400,nM,340.33,3.73
CHEMBL205070,CCCN(c1ccccc1)S(=O)(=O)c1ccc(O)cc1,IC50,'=',303,nM,291.37,3
CHEMBL383691,CCCN(c1c(C)cccc1Cl)S(=O)(=O)c1ccc(O)cc1,IC50,'=',24,nM,339.84,3.96
CHEMBL184372,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC(O)CC3)cc2)cc1,IC50,'=',1.8,nM,479.6,4.9
CHEMBL193518,O=c1oc2cc(O)ccc2c(Cc2ccccc2)c1-c1ccc(Cl)cc1,IC50,'=',120,nM,362.81,5.41
CHEMBL4751770,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(N(C)C3CN(CCCF)C3)cn2)N1CC(F)(F)F,IC50,'=',0.1995,nM,490.55,4.34
CHEMBL4797729,CC1(C)Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)F,IC50,'=',0.7943,nM,472.56,4.4
CHEMBL4756831,CC(C)CN1[C@H](c2ccc(OCCN3CC(CF)C3)cc2)c2ccc3[nH]ncc3c2C[C@H]1C,IC50,'=',0.1585,nM,450.6,4.84
CHEMBL4752903,CC1(C)Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,IC50,'=',3.162,nM,490.55,4.7
CHEMBL1475062,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(Nc2ccccc2)CC1,IC50,'=',180,nM,450.61,4.72
CHEMBL1434556,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccncc2)CC1,IC50,'=',30,nM,437.57,3.36
CHEMBL1593653,N#Cc1cccc(N2CCN(C(=O)CCCCCn3c(=S)[nH]c4ccccc4c3=O)CC2)c1,IC50,'=',90,nM,461.59,3.84
CHEMBL513397,c1ccc(C2=C(c3ccc(OCCN4CCC4)cc3)c3ccccc3OCC2)cc1,IC50,'=',8.77,nM,397.52,5.51
CHEMBL511269,COc1ccc2c(c1)OCCC(c1ccc(O)cc1)=C2c1ccc(OCCN2CCC2)cc1,IC50,'=',6.7,nM,443.54,5.23
CHEMBL471626,Oc1ccc(C2=C(c3ccc(OCCN4CCCC4)cc3)c3ccc(F)cc3OCC2)cc1,IC50,'=',10.4,nM,445.53,5.75
CHEMBL188458,Oc1ccc2c(-c3ccc4c(Br)c(O)ccc4c3)noc2c1,IC50,'=',360,nM,356.18,4.82
CHEMBL192548,O=C(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)c1ccco1,IC50,'=',2320,nM,332.31,4.27
CHEMBL184360,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C4CCCC3CCC4)cc2)cc1,IC50,'=',0.6,nM,503.66,6.85
CHEMBL189024,Oc1ccc2nc(-c3cccc(O)c3O)oc2c1,IC50,'=',2353,nM,243.22,2.61
CHEMBL190025,CCSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)cc(O)c21,IC50,'=',580,nM,314.36,3.62
CHEMBL190467,O=C1C(c2ccc(O)cc2)=C(Br)c2ccc(O)cc21,IC50,'=',290,nM,317.14,3.56
CHEMBL192586,O=C1C(c2ccc(O)cc2)=C(c2ccccc2)c2ccc(O)cc21,IC50,'=',9,nM,314.34,4.25
CHEMBL4633886,CC1CN(CCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C1,IC50,'=',0.19,nM,485.59,5.86
CHEMBL4472956,COc1cc(N2CCN(CCCCCOc3ccc([C@@H]4c5ccc(O)cc5CC[C@@H]4c4ccccc4)cc3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,IC50,'=',0.79,nM,742.92,6.4
CHEMBL494491,CC(C)CCc1cc(NCC(C)C)nc(NCc2ccccc2)n1,IC50,'=',1800,nM,326.49,4.75
CHEMBL493097,CC(C)CNc1nc(/C=C/c2ccccc2)cc(NCc2ccccc2)n1,IC50,'=',9800,nM,358.49,5.33
CHEMBL4059888,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,IC50,'=',3.1,nM,462.5,6.48
CHEMBL4455953,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2c(O)cccc21,IC50,'=',0.05,nM,461.53,5.44
CHEMBL1381495,CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Cl)C(=O)c2ccccc21,IC50,'=',12589.04,nM,469.88,4.4
CHEMBL1577661,CC(C)CN(C(=O)COC(=O)c1cc2c(s1)CCC2)C1CCS(=O)(=O)C1,IC50,'=',2947.59,nM,399.53,2.07
CHEMBL1320937,O=C(Cc1cn2ccsc2n1)OCc1nc2ccccc2s1,IC50,'=',6975.21,nM,329.41,3.29
CHEMBL1613068,Brc1ccc(-c2nnc(-c3cccnc3)c3conc23)cc1,IC50,'=',6621.2,nM,353.18,4.11
CHEMBL1208076,Oc1ccc(C2(c3ccc(O)cc3)CCCC2)cc1,IC50,'=',170,nM,254.33,3.96
CHEMBL2403346,CCC(CC)(c1ccc(O)cc1)c1ccc(O)c(C)c1,IC50,'=',110,nM,270.37,4.51
CHEMBL4752165,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC4(CCN(CCC5CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)CC4)CC3)nc2)N1CC(C)(C)F,IC50,'=',22.3,nM,844.09,6.79
CHEMBL4225690,O=C(O)COc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',634,nM,406.41,4.74
CHEMBL202691,CCN(c1ccccc1)S(=O)(=O)c1ccc(O)c(C)c1,IC50,'=',328,nM,291.37,2.92
CHEMBL202472,CCCN(c1c(CC)cccc1CC)S(=O)(=O)c1ccc(O)c(C)c1,IC50,'=',5,nM,361.51,4.43
CHEMBL2024377,C[C@H](COc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)N1CCCC1,IC50,'=',0.2,nM,473.59,6.07
CHEMBL4865515,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,IC50,'=',0.98,nM,504.57,4.73
CHEMBL522823,CC(C)CNc1cc(CCc2cccc3ccccc23)nc(NCC(C)C)n1,IC50,'=',2100,nM,376.55,5.55
CHEMBL180085,COc1ccc2c(c1)CS[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,IC50,'=',13,nM,445.63,6.29
CHEMBL1087040,Oc1ccc2c(c1)O[C@H](c1cccc(OCCN3CCCCC3)c1)C1=C2CCOc2cc(O)ccc21,IC50,'=',150,nM,485.58,5.79
CHEMBL1084913,OCCCOc1ccc(C2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,IC50,'=',326,nM,432.47,4.69
CHEMBL185837,O/N=C/c1cc(O)ccc1-c1noc2cc(O)ccc12,IC50,'=',2390,nM,270.24,2.71
CHEMBL3109156,CCOC(=O)COc1ccc(-c2ccc(OCCN(C)C)cc2)cc1CC1CCCCC1,IC50,'=',12700,nM,439.6,5.36
CHEMBL4647883,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(O)cc1,IC50,'=',790,nM,313.31,1.97
CHEMBL3578271,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(Cl)ccc3[nH]2)C1=O,IC50,'=',3300,nM,463.9,5.53
CHEMBL4436391,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1,IC50,'=',1240,nM,529.55,5.65
CHEMBL4849978,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2)N1S(C)(=O)=O,IC50,'=',11,nM,471.6,3.74
CHEMBL144897,Oc1ccc2c(c1)C=C(c1ccccc1)C21Cc2ccccc2C1,IC50,'=',24,nM,310.4,4.98
CHEMBL3360841,O=C1C[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,IC50,'=',13000,nM,255.27,2.58
CHEMBL361226,COc1cc(O)cc2cc(-c3ccc(O)cc3)oc12,IC50,'=',483,nM,256.26,3.52
CHEMBL362272,COc1cc(O)c(Br)c2cc(-c3ccc(O)c(F)c3)oc12,IC50,'=',335,nM,353.14,4.42
CHEMBL367588,Oc1ccc(-c2cc3cc(O)ccc3o2)cc1,IC50,'=',176,nM,226.23,3.51
CHEMBL183092,CC[C@@H](CN1CCCC1)Oc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1,IC50,'=',0.8,nM,477.63,6.32
CHEMBL307205,CC1(C)Oc2cc(O)ccc2N=C1c1ccc(O)cc1,IC50,'=',8600,nM,269.3,3.39
CHEMBL1388271,CCSc1nnc(NC(=O)C2Cc3ccccc3CN2C(=O)c2ccco2)s1,IC50,'=',7467.87,nM,414.51,3.45
CHEMBL1417890,O=C(Nc1ccc(N2CCCC2)cc1)C(c1ccccc1)c1ccccc1,IC50,'=',7092.12,nM,356.47,5.06
CHEMBL3212870,CCC/C(=N/Nc1ccc(Cl)cc1)c1cnnc(-c2ccccc2)n1,IC50,'=',3852.88,nM,351.84,4.81
CHEMBL1608989,O=C(Nc1ccc2oc(-c3ccc4ccccc4c3)nc2c1)c1cccs1,IC50,'=',27735.78,nM,370.43,5.96
CHEMBL1433062,COc1ccc(OC)c(N2C(=O)[C@@H]3C(c4ccccc4Cl)=NO[C@@H]3C2=O)c1,IC50,'=',9784.89,nM,386.79,2.65
CHEMBL1453259,CC(=O)OC1CC(C)(C)N(OC(=O)c2ccc(N)cc2)C(C)(C)C1,IC50,'=',26347.17,nM,334.42,2.93
CHEMBL1526157,COc1ccc(-n2c(SCC(=O)Nc3nccs3)nc3sc4c(c3c2=O)CCN(C)C4)cc1,IC50,'=',8475.25,nM,499.64,3.63
CHEMBL70117,O=S1(=O)c2cc(O)ccc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1,IC50,'=',1090,nM,495.6,4.61
CHEMBL2103774,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,IC50,'=',433.3,nM,312.45,3.88
CHEMBL433581,C[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,IC50,'=',1.3,nM,459.59,5.84
CHEMBL183782,Oc1ccc(-c2cc3cc(O)cc(Br)c3o2)cc1,IC50,'=',1.5,nM,305.13,4.27
CHEMBL184679,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC[C@@H](F)C3)cc2)cc1,IC50,'=',0.5,nM,467.56,5.49
CHEMBL198914,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CC[C@@H](C)C3)cc2)c2ccc(O)cc12,IC50,'=',0.5,nM,456.59,5.8
CHEMBL192218,N#Cc1cc(O)c(Cl)c2ccc(-c3ccc(O)cc3)cc12,IC50,'=',98,nM,295.73,4.44
CHEMBL192849,CC#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,IC50,'=',180,nM,292.31,4.43
CHEMBL195289,Oc1ccc2cc(-c3cc(F)c(O)cc3F)ccc2c1,IC50,'=',27,nM,272.25,4.2
CHEMBL360410,Oc1ccc(-c2noc3cc(O)ccc23)c(O)c1,IC50,'=',24,nM,243.22,2.61
CHEMBL3960585,COC[C@@H]1C[C@@H]2[C@H](CCC3C(O)CC[C@H]32)c2ccc(O)cc21,IC50,'=',2250,nM,302.41,3.41
CHEMBL93266,O=C(N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1)C(F)(F)F,IC50,'=',122.7,nM,337.3,3.13
CHEMBL373743,Oc1ccc(-c2nn(C3CCCC3)c3c(F)cccc23)cc1,IC50,'=',18,nM,296.35,4.66
