Molecule.ChEMBL.ID,Smiles,Standard.Type,Standard.Relation,Standard.Value,Standard.Units,Molecular.Weight,AlogP
CHEMBL1088344,COc1ccc2c(c1)OCCC1=C2[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21,IC50,'=',24,nM,499.61,6.09
CHEMBL1083178,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,IC50,'=',27,nM,503.62,5.35
CHEMBL2113002,C[C@H](CN1CCCC1)Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H](C)[C@@H]2c2ccc(O)cc2)cc1,IC50,'=',143,nM,459.59,5.98
CHEMBL93792,O=S(=O)(c1cccc2ccccc12)N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1,IC50,'=',10.7,nM,431.51,4.59
CHEMBL4227881,CC(=O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',175,nM,400.45,5.88
CHEMBL4163889,COc1cc(C2Oc3c(OC)cc(/C=C/CO)cc3C2CO)ccc1O,IC50,'=',286.5,nM,358.39,2.62
CHEMBL204025,Cc1c(O)ccc2c1OC(C)(C)c1c-2ccc(O)c1C,IC50,'=',45,nM,270.33,4.01
CHEMBL206547,CCC1Oc2c(ccc(O)c2C)-c2ccc(O)c(C)c21,IC50,'=',3.2,nM,270.33,4.23
CHEMBL209978,O=C1CCC2(c3ccccc3)Cc3cc(O)ccc3C2=C1Br,IC50,'=',2.5,nM,355.23,4.36
CHEMBL92748,Oc1ccc2c(c1)CCC(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,IC50,'=',1.21,nM,413.56,5.73
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,IC50,'=',13473,nM,272.26,2.51
CHEMBL194265,Oc1ccc2nc(-c3ccc(O)c(F)c3)cc(Br)c2c1,IC50,'=',3.4,nM,334.14,4.21
CHEMBL197667,N#Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,IC50,'=',28,nM,262.27,3.18
CHEMBL371305,CC(=O)c1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,IC50,'=',93,nM,297.29,3.65
CHEMBL1087683,OCCOc1ccc(C2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,IC50,'=',11,nM,418.45,4.3
CHEMBL1084120,CCN(CC)CCOc1ccc([C@@H]2Oc3cc(F)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,IC50,'=',11,nM,475.56,6.08
CHEMBL1085668,CN(C)CCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,IC50,'=',12,nM,445.52,4.87
CHEMBL1328586,CCC(=O)Nc1ccc(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)cc1,IC50,'=',5093.35,nM,379.37,2.33
CHEMBL219467,CN(C)CCOc1ccc(-c2c(-c3ccc(O)cc3)nn3c(C(F)(F)F)cc(C(F)(F)F)nc23)cc1,IC50,'=',250,nM,510.44,5.75
CHEMBL379252,Cc1cc(-n2cnc3cc(O)cc(O)c3c2=O)ccc1O,IC50,'=',7487,nM,284.27,1.81
CHEMBL208085,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2COc2cc(O)ccc21,IC50,'=',20.3,nM,471.55,5.4
CHEMBL463804,Oc1ccc([C@H]2CCc3ccc(O)cc3O2)cc1,IC50,'=',14700,nM,242.27,3.16
CHEMBL1085899,CC(C)N(CCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1)C(C)C,IC50,'=',18.5,nM,501.62,6.42
CHEMBL1082424,O=C(Oc1cccc2c(O)cccc12)c1ccc(Cl)cc1Cl,IC50,'=',1520,nM,333.17,5.07
CHEMBL1087419,Oc1ccc2c(c1)OC(c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,IC50,'=',31,nM,485.58,5.79
CHEMBL4229221,COc1ccc2c(c1)OCCC(c1ccc(O)cc1)=C2c1ccc(/C=C/C(=O)O)cc1,IC50,'=',119,nM,414.46,5.24
CHEMBL4228974,Cc1ccc(N2CCN(C(=O)/C=C/c3ccc(C4=C(c5ccc(O)cc5)CCOc5cc(F)ccc54)cc3)CC2)cc1,IC50,'=',203,nM,560.67,6.94
CHEMBL4225690,O=C(O)COc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',34,nM,406.41,4.74
CHEMBL432454,O=C1c2ccc(OCCN3CCCCC3)cc2C(=O)C12C(c1ccc(O)cc1)=Cc1cc(O)ccc12,IC50,'=',223,nM,481.55,4.83
CHEMBL360410,Oc1ccc(-c2noc3cc(O)ccc23)c(O)c1,IC50,'=',3.5,nM,243.22,2.61
CHEMBL189080,Oc1ccc2c(-c3ccc(O)c(Br)c3)noc2c1,IC50,'=',12,nM,306.12,3.67
CHEMBL188517,C=Cc1cc(O)cc2nc(-c3c(F)cc(O)cc3F)oc12,IC50,'=',2.2,nM,289.24,3.83
CHEMBL363902,Oc1ccc(-c2nc3cc(O)cc(-c4nccs4)c3o2)cc1,IC50,'=',366,nM,310.33,4.03
CHEMBL372011,CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(F)c3)cc2)CC1,IC50,'=',879,nM,416.54,5.49
CHEMBL193726,Oc1ccc(-c2ccc3c(O)cccc3c2)cc1,IC50,'=',5.8,nM,236.27,3.92
CHEMBL186874,N#CCc1cc(O)cc2cc(-c3ccc(O)c(F)c3)oc12,IC50,'=',10,nM,283.26,3.72
CHEMBL188458,Oc1ccc2c(-c3ccc4c(Br)c(O)ccc4c3)noc2c1,IC50,'=',87,nM,356.18,4.82
CHEMBL371308,Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCC4)cc3)c21,IC50,'=',53.9,nM,442.58,6.24
CHEMBL214200,CCCCC12CCC(=O)C(c3ccco3)=C1c1ccc3[nH]nnc3c1C2,IC50,'=',7.4,nM,347.42,4.56
CHEMBL212392,CCCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,IC50,'=',81,nM,281.36,3.44
CHEMBL377565,O=C1C=C2c3ccc(O)cc3CC2(Cc2ccccc2)CC1,IC50,'=',4220,nM,290.36,3.92
CHEMBL379188,C[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',8,nM,306.29,3.8
CHEMBL212456,CC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,IC50,'=',28,nM,242.32,3.48
CHEMBL214091,CC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,IC50,'=',510,nM,304.39,4.31
CHEMBL183344,C[C@H]1CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1,IC50,'=',48,nM,463.6,5.93
CHEMBL183399,C[C@@H]1CCN([C@H](C)COc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,IC50,'=',90,nM,477.63,6.17
CHEMBL73989,Oc1ccc2c(c1)CC1Oc3cc(O)ccc3N=C21,IC50,'=',1400,nM,253.26,2.54
CHEMBL185890,N#Cc1cc(O)ccc1-c1noc2cc(O)ccc12,IC50,'=',12,nM,252.23,2.78
CHEMBL421368,O=S(=O)(c1ccccc1)N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1,IC50,'=',41.7,nM,381.45,3.43
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,IC50,'=',610,nM,268.36,4.83
CHEMBL1603587,CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccccc1,IC50,'=',610,nM,311.34,2.65
CHEMBL331996,Oc1ccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,IC50,'=',326,nM,479.67,6.64
CHEMBL194805,CC(C)(c1ccccc1)c1ccc(O)cc1,IC50,'=',13000,nM,212.29,3.72
CHEMBL373019,C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,IC50,'=',11,nM,302.46,3.84
CHEMBL383253,C/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,IC50,'=',16,nM,316.49,4.23
CHEMBL379441,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C\Br)C1CC[C@@H]2O,IC50,'=',212,nM,381.35,4.56
CHEMBL201569,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C\Cl)C1CC[C@@H]2O,IC50,'=',83,nM,336.9,4.4
CHEMBL204959,Cc1c(O)ccc2c1oc(=O)c1c(C)cccc12,IC50,'=',93,nM,240.26,3.27
CHEMBL202673,CCCC1Oc2c(ccc(O)c2C)-c2c(C)cc(O)cc21,IC50,'=',22,nM,284.36,4.62
CHEMBL330307,Cc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2c2ccc(OCCN3CCCC3)cc2)cc1,IC50,'=',71.2,nM,492.64,4.51
CHEMBL3360847,O=C1N(c2ccc(O)cc2)[C@@H](c2ccc(O)cc2)C1(c1ccccc1)c1ccccc1,IC50,'=',19,nM,407.47,5.17
CHEMBL1444840,COCCOC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccc(C(=O)O)cc3)cc12,IC50,'=',3820.06,nM,433.44,3.04
CHEMBL1586096,COc1cc(C2Nc3cccc4cccc(c34)N2)cc(OC)c1O,IC50,'=',5040.48,nM,322.36,4.1
CHEMBL422471,CN(C)CCN1CCc2ccccc21,IC50,'=',57.87,nM,190.29,1.61
CHEMBL1530431,COCCCn1c(Cc2csc(Nc3cccc(Cl)c3)n2)nnc1SCC(=O)OC,IC50,'=',16986.96,nM,468,4.02
CHEMBL1384515,O=C1c2ccccc2-c2onc3c(Oc4ccccc4)cc(O)c1c23,IC50,'=',37018.3,nM,329.31,4.54
CHEMBL3189964,CC(=O)Nc1ccc(/N=C/c2nc(-c3ccc(C)cc3)oc2O)cc1,IC50,'=',21587.8,nM,335.36,4.06
CHEMBL1384049,Cc1ccc(-n2c(=O)c(C#N)cc3c(=O)n4cccc(C)c4nc32)cc1,IC50,'=',25385.56,nM,342.36,2.49
CHEMBL1493891,CCCCCCNC(=O)c1cc(-c2ccco2)nc2ccccc12,IC50,'=',2601.96,nM,322.41,4.8
CHEMBL2403346,CCC(CC)(c1ccc(O)cc1)c1ccc(O)c(C)c1,IC50,'=',380,nM,270.37,4.51
CHEMBL203072,CCC1Oc2c(ccc(O)c2C)-c2c(C)cc(O)c(C)c21,IC50,'=',2.3,nM,284.36,4.53
CHEMBL204819,Cc1c(O)ccc2c1oc(=O)c1c(O)c(O)ccc12,IC50,'=',82,nM,258.23,2.37
CHEMBL206600,Cc1c(O)ccc2c1oc(=O)c1cc(O)ccc12,IC50,'=',46,nM,242.23,2.67
CHEMBL202896,CCc1cc(OC)cc2c(=O)oc3c(C)c(O)ccc3c12,IC50,'=',69,nM,284.31,3.53
CHEMBL380358,Cc1c(O)ccc2c1oc(=O)c1c(C)ccc(C)c12,IC50,'=',80,nM,254.28,3.58
CHEMBL121720,CCN1CCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,IC50,'=',27,nM,448.59,5.21
CHEMBL1465490,O=S(=O)(Nc1ncnc2sc3c(c12)CCC3)c1ccc2ccccc2c1,IC50,'=',25046.48,nM,381.48,4.13
CHEMBL346455,Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(N3CCNCC3)n2)cc1,IC50,'=',6,nM,485.06,4.02
CHEMBL1087040,Oc1ccc2c(c1)O[C@H](c1cccc(OCCN3CCCCC3)c1)C1=C2CCOc2cc(O)ccc21,IC50,'=',380,nM,485.58,5.79
CHEMBL388418,Cc1c(/C=N/O)c2ccccc2n1-c1ccc(O)cc1,IC50,'=',12,nM,266.3,3.45
CHEMBL231810,O/N=C/c1ccc(-c2ccc(O)c(F)c2)c2ccccc12,IC50,'=',4,nM,281.29,4.16
CHEMBL1300534,Cc1nc(C)c(C(=O)Nc2nc3c(C)cccc3s2)o1,IC50,'=',587.9,nM,287.34,3.46
CHEMBL1255778,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,IC50,'=',3053.97,nM,293.71,-1.76
CHEMBL1878162,N#CC1=C(N)n2c(s/c(=C\c3ccco3)c2=O)=C(C#N)C1c1ccco1,IC50,'=',1923.98,nM,362.37,1.05
CHEMBL1448985,O=C(NCCc1ccccc1)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,IC50,'=',2589.96,nM,409.45,5.12
CHEMBL3213380,CCOC(=O)C1=c2/c(=C/c3ccccc3OC)c(N)c(C#N)n2C(=O)C(c2ccccc2OC)S1,IC50,'=',78505.67,nM,489.55,2.59
CHEMBL1413056,O=c1cc(CSc2nnc(-c3cccs3)n2Cc2ccccc2)nc2sc3ccccc3n12,IC50,'=',19273.8,nM,487.64,5.57
CHEMBL1488584,CN(C)c1ccc(NC(=O)N2CCOCC2)cc1,IC50,'=',63.34,nM,249.31,1.62
CHEMBL1402138,CCN1CCN(Cc2ccc(NC(=O)Nc3cccs3)cc2)CC1,IC50,'=',410.37,nM,344.48,3.53
CHEMBL1990772,C/C(=N/NC(=O)c1cc2ccccc2cc1O)C1C(=O)c2ccccc2C1=O,IC50,'=',58.81,nM,372.38,3.35
CHEMBL1363249,CCN1CCN(C(c2cccnc2)c2cc(Cl)c3cccnc3c2O)CC1,IC50,'=',2392.39,nM,382.9,3.72
CHEMBL1347312,CCOc1ccc2nc(O)c(O)nc2c1,IC50,'=',12176.48,nM,206.2,1.44
CHEMBL30950,Cc1cc(O)cc2c1C(=O)[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2,IC50,'=',546,nM,473.57,5.37
CHEMBL361266,COC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,IC50,'=',356,nM,285.26,2.69
CHEMBL465879,COc1ccc(CCCc2ccc(O)cc2)c(O)c1,IC50,'=',1800,nM,258.32,3.28
CHEMBL397344,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CCC5=O)[C@@H]1CC[C@@H]2O,IC50,'=',1460,nM,300.44,3.88
CHEMBL194762,N#Cc1cc(O)cc2ccc(-c3ccc(O)cc3)cc12,IC50,'=',2,nM,261.28,3.79
CHEMBL373987,CC1=C2c3ccc(O)cc3C[C@@]23CCC[C@H](C3)C1=O,IC50,'=',11,nM,254.33,3.48
CHEMBL213838,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCOCC2)cc1,IC50,'=',230,nM,495.62,5.16
CHEMBL1539325,CC1(C)CCCN(C(=O)c2coc(=O)c(Br)c2)C1,IC50,'=',93179.17,nM,314.18,2.66
CHEMBL1597328,CC1CCCC(C)N1CC(=O)Nc1sc2c(c1C#N)CCCC2,IC50,'=',37.22,nM,331.49,3.7
CHEMBL192068,Oc1ccc2cc(-c3cc(F)c(O)c(F)c3)ccc2c1Cl,IC50,'=',10.6,nM,306.69,4.85
CHEMBL192000,N#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,IC50,'=',2.1,nM,279.27,3.93
CHEMBL1524916,CN(C)c1ncc(C2=C(Cl)C(=O)C(N3CCCC3)=C(Cl)C2=O)s1,IC50,'=',20565.93,nM,372.28,2.86
CHEMBL341473,CN1CCN(c2ccc(N)cc2)CC1,IC50,'=',7125.86,nM,191.28,1.02
CHEMBL1334484,Nc1ncnc2oc(-c3ccco3)c(-c3ccco3)c12,IC50,'=',3401.68,nM,267.24,3.33
CHEMBL1432915,Cc1occc1-c1nnc(SCc2cc(=O)n3cc(Br)ccc3n2)n1C,IC50,'=',468.12,nM,432.3,3.45
CHEMBL426154,Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,IC50,'=',863,nM,286.28,2.82
CHEMBL1410526,CCn1cc(-c2cc(C(F)(F)F)n3nc(C(=O)O)cc3n2)c(C)n1,IC50,'=',3414.54,nM,339.28,2.64
CHEMBL1577184,Cc1nnc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2ccco2)s1,IC50,'=',50.12,nM,365.37,3.3
CHEMBL1460126,NC(=O)c1c(NC(=O)c2cc3ccccc3o2)sc2c1CCC2,IC50,'=',55.18,nM,326.38,3.33
CHEMBL212992,CCC[C@@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,IC50,'=',5,nM,296.41,4.51
CHEMBL1084260,Cc1ccc(C(=O)Oc2cccc3c(O)cccc23)cc1,IC50,'=',3910,nM,278.31,4.07
CHEMBL3193592,Cc1ccc(/C=c2\sc3nc(-c4ccccc4Br)nn3c2=O)o1,IC50,'=',61.07,nM,388.25,3.03
CHEMBL1423062,CN1CCN(c2ccc(NC(=O)COc3ccccc3Cl)cc2)CC1,IC50,'=',813.8,nM,359.86,3.11
CHEMBL241300,CC(CCc1ccccc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,IC50,'=',4900,nM,382.51,5.51
CHEMBL393982,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCN3CCCC3)ccc12,IC50,'=',2653,nM,525.69,6.09
CHEMBL245575,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CC[C@H]5O)[C@@H]1CC[C@@H]2O,IC50,'=',854,nM,302.46,3.67
CHEMBL460647,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,IC50,'=',68,nM,340.38,4.02
CHEMBL198679,CCc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,IC50,'=',52,nM,265.31,3.88
CHEMBL364329,CCc1cc(O)cc2nc(-c3ccc(O)cc3)oc12,IC50,'=',13,nM,255.27,3.47
CHEMBL363955,C=Cc1cc(O)cc2nc(-c3ccc(O)cc3)oc12,IC50,'=',3.5,nM,253.26,3.55
CHEMBL189024,Oc1ccc2nc(-c3cccc(O)c3O)oc2c1,IC50,'=',181,nM,243.22,2.61
CHEMBL3648370,O=C1Oc2cc(O)cc(Cc3ccccc3)c2CC1c1ccc(Cl)cc1,IC50,'=',250,nM,364.83,4.88
CHEMBL1566266,Cc1ccccc1NC(=O)CSc1nnc(-c2ccco2)c(-c2ccco2)n1,IC50,'=',1975.35,nM,392.44,4.43
CHEMBL1581750,Cc1cc(C)cc(OCC(=O)Nc2ccc(N3CCCC3)cc2)c1,IC50,'=',1562.5,nM,324.42,3.92
CHEMBL1505049,C1=C(N2CCOCC2)/C(=C/c2nc3ccccc3[nH]2)CC1,IC50,'=',23755.61,nM,281.36,2.96
CHEMBL1573389,O=C(Nc1sc2c(c1C(=O)O)CCC2)c1ccccc1,IC50,'=',6877.37,nM,287.34,3.19
CHEMBL1561864,CSCCC(NC(=O)c1ccco1)C(=O)OCC(=O)Nc1sccc1C#N,IC50,'=',16484.93,nM,407.47,2.25
CHEMBL1308226,CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)CCOc1ccccc1OC,IC50,'=',35254.52,nM,403.43,3.01
CHEMBL3207950,CC(=N)/C(C#N)=C(/O)CSc1nnc(Cc2ccccc2F)n1N,IC50,'=',13624.92,nM,346.39,2.19
CHEMBL1532659,Cc1sc2ncnc(NCc3ccco3)c2c1C,IC50,'=',29437.36,nM,259.33,3.51
CHEMBL1325233,COc1ccc2c(c1)c(=O)oc1cc(OCC(=O)NC3CCCCC3)ccc12,IC50,'=',7508.04,nM,381.43,3.78
CHEMBL1496995,c1coc(-c2nn3c(-c4ccco4)nnc3s2)c1,IC50,'=',23990.91,nM,258.26,2.71
CHEMBL1559680,O=C1C2C3C=CC(C3)C2C(=O)N1c1cccc2cccnc12,IC50,'=',21352.55,nM,290.32,2.55
CHEMBL1377177,CCN1CCN(Cc2c(O)c(Cl)cc3c(C)cc(=O)oc23)CC1,IC50,'=',18007.88,nM,336.82,2.6
CHEMBL1468811,COc1cc(C(Nc2ccccn2)c2ccc3ccc(C)nc3c2O)cc(OC)c1O,IC50,'=',3129.21,nM,417.47,4.57
CHEMBL1509453,Cc1ccc(C(=O)ONc2ccc(N=NC(=O)c3ccccc3O)cc2)cc1,IC50,'=',8203.71,nM,375.38,4.81
CHEMBL1575072,Cc1nc2ncnn2c(N2CCN(C(=O)Cc3cccs3)CC2)c1C,IC50,'=',106.77,nM,356.46,1.69
CHEMBL192539,CCC1=N[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@H](c2ccc(O)cc2)N1,IC50,'=',9000,nM,393.53,4.45
CHEMBL212468,CC1=C2c3ccc4[nH]ncc4c3CC2(C)CCC1=O,IC50,'=',69,nM,252.32,3.26
CHEMBL210074,CC[C@@]12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',7.2,nM,266.34,3.65
CHEMBL209738,CCCCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',12,nM,294.4,4.43
CHEMBL211953,CCC1=C2c3ccc4[nH]ncc4c3CC2(CC)CCC1=O,IC50,'=',4,nM,280.37,4.04
CHEMBL380032,CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',5.4,nM,345.24,4.37
CHEMBL211800,O=C1CC[C@@]2(CCC3CC3)Cc3c(ccc4[nH]ncc34)C2=C1Br,IC50,'=',1.6,nM,371.28,4.76
CHEMBL184372,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC(O)CC3)cc2)cc1,IC50,'=',331,nM,479.6,4.9
CHEMBL4218435,COc1cc(/C=C/c2ccc(C3=C(c4ccc(O)cc4)C4CC(S(=O)(=O)Oc5cccc(OC)c5)C3O4)cc2)cc(OC)c1,IC50,'=',646,nM,612.7,6.45
CHEMBL181369,C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1,IC50,'=',11,nM,463.55,5.73
CHEMBL379821,CCCCC12CCC(=O)C(I)=C1c1ccc(O)cc1C2,IC50,'=',1.3,nM,382.24,4.63
CHEMBL209851,CCCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,IC50,'=',1.8,nM,335.24,4.59
CHEMBL441537,CCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,IC50,'=',4.5,nM,307.19,3.81
CHEMBL211493,CC1=C2c3ccc(O)cc3CC2(c2ccccc2)CCC1=O,IC50,'=',15,nM,290.36,4.02
CHEMBL241256,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCCCCN3CCCCC3)cc12,IC50,'=',2954,nM,567.77,7.26
CHEMBL1540767,Nc1c(Cl)cc(Cl)cc1C(=O)OCC(=O)NC1CC1,IC50,'=',26535.95,nM,303.15,2.01
CHEMBL1480843,Cc1ccc(C(=O)CSC2=C(C#N)C(c3ccco3)CC(=O)N2)c(C)c1,IC50,'=',16124.21,nM,366.44,3.85
CHEMBL1606722,O=C(Cc1cccs1)Nc1nncs1,IC50,'=',17020.44,nM,225.3,1.78
CHEMBL1467399,CC(=O)c1c(COC(=O)c2ccco2)nc2ccccc2[n+]1[O-],IC50,'=',10839.12,nM,312.28,2.02
CHEMBL1378869,N=c1c(C(=O)NCc2ccc3c(c2)OCO3)cc2c(=O)n3ccccc3nc2n1Cc1cccnc1,IC50,'=',5481.52,nM,480.48,2.23
CHEMBL4228886,O=Cc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',395,nM,360.38,5.09
CHEMBL4647279,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCCC2)cc1,IC50,'=',220,nM,424.5,3.12
CHEMBL216279,CC(C)CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,IC50,'=',59,nM,342.39,4.1
CHEMBL426073,Oc1ccc(-c2nn3c(C(F)(F)F)cc(C(F)(F)F)nc3c2-c2ccc(O)cc2)cc1,IC50,'=',600,nM,439.32,5.51
CHEMBL194936,Oc1ccc(-c2ccc3c(Br)c(O)ccc3c2)cc1,IC50,'=',13,nM,315.17,4.68
CHEMBL383518,CCc1cc(O)cc2c(=O)oc3c(C)c(O)ccc3c12,IC50,'=',91,nM,270.28,3.23
CHEMBL206120,Cc1c(O)ccc2c1c(=O)oc1cc(O)cc(C)c12,IC50,'=',67,nM,256.26,2.97
CHEMBL379213,COc1cc(O)c2c(=O)n(-c3ccc(O)cc3)cnc2c1,IC50,'=',9525,nM,284.27,1.81
CHEMBL380720,Cc1cc(C)c2c(c1)c(=O)oc1cc(O)ccc12,IC50,'=',90,nM,240.26,3.27
CHEMBL1404075,CCCOC(=O)c1cc(-c2ccc(/C=C3/C(=O)N(C)C(=O)C(C#N)=C3C)o2)ccc1Cl,IC50,'=',10315.06,nM,438.87,4.39
CHEMBL1408676,Cc1cc(C(=O)Nc2sc3c(c2C#N)CCC3)no1,IC50,'=',11494.69,nM,273.32,2.66
CHEMBL1447732,O=C(Nc1cccc2cccc(NC(=O)c3ccco3)c12)c1ccco1,IC50,'=',15488.4,nM,346.34,4.53
CHEMBL341367,Oc1cccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)cc2)c1,IC50,'=',583,nM,479.67,6.64
CHEMBL144431,Oc1cccc(C2=Cc3ccc(O)cc3C23Cc2ccccc2C3)c1,IC50,'=',12,nM,326.4,4.69
CHEMBL1334452,O=C(NCCO)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,IC50,'=',11436.4,nM,349.35,2.87
CHEMBL1423705,Cc1cc(-c2nc3c4c5c(sc4nc(O)n3n2)CCC5)c(C)o1,IC50,'=',18566.18,nM,326.38,3.41
CHEMBL1323132,CCOC(=O)c1ccc(NC(=O)COc2ccc(-n3cnnn3)cc2)cc1,IC50,'=',59.76,nM,367.37,1.86
CHEMBL377295,CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C,IC50,'=',1950.99,nM,423.43,2.73
CHEMBL1592951,O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,IC50,'=',33044.48,nM,476.52,4.21
CHEMBL1581251,Cc1cccc(C)c1NC(=O)CSc1nnc(-c2ccco2)c(-c2ccco2)n1,IC50,'=',2002.21,nM,406.47,4.74
CHEMBL294209,O=S(=O)(Nc1nccs1)c1cc(Cl)ccc1Cl,IC50,'=',78590.57,nM,309.2,3.25
CHEMBL74022,Oc1ccc(C2=Nc3c(O)cc(O)cc3OC2)cc1,IC50,'=',2800,nM,257.24,2.32
CHEMBL89994,O=C(N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1)C(F)(F)F,IC50,'=',93.3,nM,434.46,3.9
CHEMBL289277,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,IC50,'=',5200,nM,270.24,1.89
CHEMBL438616,CCC12CCC(=O)C=C1c1ccc3[nH]nnc3c1C2,IC50,'=',3041,nM,253.31,2.66
CHEMBL68940,Oc1ccc([C@@H]2Sc3ccccc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,IC50,'=',70,nM,447.6,6.22
